node,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality
1317,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1318,0.0,0.0,0.0,2.5206463634699766e-108
1319,0.004502251125562781,0.00012898591565702706,0.0,6.763457721660189e-77
1320,0.004502251125562781,4.410207308758033e-07,0.0,5.052728656362064e-96
1321,0.00400200100050025,5.500455608761954e-06,0.04397595158464724,1.2814347208673905e-75
1322,0.0,0.0,0.0,2.5206463634699766e-108
1323,0.0015007503751875936,4.0120280601242526e-06,0.0,2.0999631067207624e-95
1324,0.006503251625812906,3.678658595570594e-05,0.11668086167140987,1.5336097233907676e-11
1325,0.010505252626313155,1.7410270453007806e-05,0.0,1.5630372829018396e-79
1326,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1327,0.0,0.0,0.0,2.5206463634699766e-108
1328,0.01250625312656328,0.00021055492438047538,0.11133930522176098,3.6516067176397166e-26
1329,0.0,0.0,0.0,2.5206463634699766e-108
1330,0.01250625312656328,0.0002804437977956705,0.07872395163365063,9.857744139364501e-51
1331,0.006503251625812906,3.659734592715798e-05,0.0,2.3765260191978634e-78
1332,0.005502751375687844,0.0,0.0,7.950649145706511e-91
1333,0.0010005002501250625,0.0,0.0,3.2855390483177686e-100
1334,0.0,0.0,0.0,2.5206463634699766e-108
1335,0.0010005002501250625,0.0,0.0,1.23986398459851e-40
1336,0.0035017508754377185,1.6691840013313584e-05,0.09532102405783907,1.509709807585332e-29
1337,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1338,0.002001000500250125,1.2871923359565309e-05,0.0,1.4698919491153541e-92
1339,0.0,0.0,0.0,2.5206463634699766e-108
1340,0.0,0.0,0.0,2.5206463634699766e-108
1341,0.0,0.0,0.0,2.5206463634699766e-108
1342,0.002001000500250125,2.8172196536475982e-08,0.02150023889154324,3.7876504898382204e-92
1343,0.0,0.0,0.0,2.5206463634699766e-108
1344,0.0,0.0,0.0,2.5206463634699766e-108
1345,0.0,0.0,0.0,2.5206463634699766e-108
1346,0.0,0.0,0.0,2.5206463634699766e-108
1347,0.007503751875937968,7.333447822455059e-05,0.0,1.0680077011960511e-37
1348,0.0,0.0,0.0,2.5206463634699766e-108
1349,0.0,0.0,0.0,2.5206463634699766e-108
1350,0.0015007503751875936,0.0,0.0033444816053511705,5.948725417789145e-106
1351,0.0,0.0,0.0,2.5206463634699766e-108
1352,0.0,0.0,0.0,2.5206463634699766e-108
1353,0.0050025012506253125,3.309662073197206e-06,0.0,4.801974155459965e-44
1354,0.0,0.0,0.0,2.5206463634699766e-108
1355,0.0,0.0,0.0,2.5206463634699766e-108
1356,0.007003501750875437,0.0003266210557543053,0.07753761064561494,5.446557227529633e-61
1357,0.0050025012506253125,4.254637586419928e-05,0.0,1.7407707566811442e-94
1358,0.0015007503751875936,0.0,0.0,6.990004430538594e-104
1359,0.0,0.0,0.0,2.5206463634699766e-108
1360,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1361,0.012006003001500749,5.387205280237081e-05,0.033444816053511704,2.4608670294703394e-97
1362,0.0025012506253126563,0.00024848363770917195,0.054160125588697025,2.665507081154093e-66
1363,0.0,0.0,0.0,2.5206463634699766e-108
1364,0.0,0.0,0.0,2.5206463634699766e-108
1365,0.0015007503751875936,0.0,0.0,5.948725417789145e-106
1366,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1367,0.012006003001500749,0.00010229916076832915,0.0,1.0372561344662373e-55
1368,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1369,0.0,0.0,0.0,2.5206463634699766e-108
1370,0.006503251625812906,3.479797104366038e-05,0.11237654928192013,1.6658975143149575e-10
1371,0.0,0.0,0.0,2.5206463634699766e-108
1372,0.0,0.0,0.0,2.5206463634699766e-108
1373,0.0035017508754377185,0.0,0.0,5.948725417789145e-106
1374,0.0,0.0,0.0,2.5206463634699766e-108
1375,0.0,0.0,0.0,2.5206463634699766e-108
1376,0.004502251125562781,4.112165457421916e-06,0.10997582836434053,2.136466119564444e-06
1377,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1378,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1379,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1380,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1381,0.0010005002501250625,0.0,0.05528446369501252,3.967145322354817e-68
1382,0.0,0.0,0.0,2.5206463634699766e-108
1383,0.007503751875937968,3.2814494651457e-05,0.0,1.8461577056273273e-45
1384,0.0,0.0,0.0,2.5206463634699766e-108
1385,0.009004502251125562,1.9820346859981177e-05,0.0,1.313307615220828e-75
1386,0.0,0.0,0.0,2.5206463634699766e-108
1387,0.0,0.0,0.0,2.5206463634699766e-108
1388,0.0,0.0,0.0,2.5206463634699766e-108
1389,0.0,0.0,0.0,2.5206463634699766e-108
1390,0.0015007503751875936,0.0,0.0,5.948725417789145e-106
1391,0.0,0.0,0.0,2.5206463634699766e-108
1392,0.0,0.0,0.0,2.5206463634699766e-108
1393,0.0,0.0,0.0,2.5206463634699766e-108
1394,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1395,0.0,0.0,0.0,2.5206463634699766e-108
1396,0.0,0.0,0.0,2.5206463634699766e-108
1397,0.015007503751875937,0.0002561304243712447,0.10923141864467317,7.180735969210306e-28
1398,0.0,0.0,0.0,2.5206463634699766e-108
1399,0.0,0.0,0.0,2.5206463634699766e-108
1400,0.0,0.0,0.0,2.5206463634699766e-108
1401,0.0,0.0,0.0,2.5206463634699766e-108
1402,0.0,0.0,0.0,2.5206463634699766e-108
1403,0.0,0.0,0.0,2.5206463634699766e-108
1404,0.0035017508754377185,5.577700469848936e-05,0.013656633221850612,3.076363421579509e-98
1405,0.012006003001500749,1.4333680195217096e-05,0.0,7.554806080495363e-84
1406,0.003001500750375187,0.0,0.0,1.4038991985982397e-103
1407,0.0,0.0,0.0,2.5206463634699766e-108
1408,0.0025012506253126563,0.0,0.0,2.5206463634699766e-108
1409,0.0,0.0,0.0,2.5206463634699766e-108
1410,0.0035017508754377185,1.3084513084513083e-06,0.0,2.7470914022433034e-101
1411,0.0050025012506253125,6.575145540855286e-05,0.0,1.1291595672462844e-65
1412,0.01250625312656328,6.923931680194432e-05,0.0,7.374077001971725e-72
1413,0.0,0.0,0.0,2.5206463634699766e-108
1414,0.0,0.0,0.0,2.5206463634699766e-108
1415,0.006503251625812906,4.576399577794184e-05,0.0,7.651780562349593e-74
1416,0.0,0.0,0.0,2.5206463634699766e-108
1417,0.002001000500250125,0.0,0.0,2.5206463634699766e-108
1418,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1419,0.0,0.0,0.0,2.5206463634699766e-108
1420,0.0,0.0,0.0,2.5206463634699766e-108
1421,0.0015007503751875936,0.0,0.10330490653299086,1.9980089239043454e-05
1422,0.0,0.0,0.0,2.5206463634699766e-108
1423,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1424,0.0,0.0,0.0,2.5206463634699766e-108
1425,0.0035017508754377185,0.0,0.0,1.6981027154948284e-52
1426,0.015507753876938469,0.0003333906005143243,0.11304347826086958,3.6920190061108954e-26
1427,0.0,0.0,0.0,2.5206463634699766e-108
1428,0.0,0.0,0.0,2.5206463634699766e-108
1429,0.0,0.0,0.0,2.5206463634699766e-108
1430,0.0,0.0,0.0,2.5206463634699766e-108
1431,0.0,0.0,0.0,2.5206463634699766e-108
1432,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1433,0.0,0.0,0.0,2.5206463634699766e-108
1434,0.0050025012506253125,0.0002013486419485023,0.0759031286320833,1.0792911197626111e-63
1435,0.0,0.0,0.0,2.5206463634699766e-108
1436,0.0,0.0,0.0,2.5206463634699766e-108
1437,0.0,0.0,0.0,2.5206463634699766e-108
1438,0.0,0.0,0.0,2.5206463634699766e-108
1439,0.0,0.0,0.0,2.5206463634699766e-108
1440,0.0,0.0,0.0,2.5206463634699766e-108
1441,0.0,0.0,0.0,2.5206463634699766e-108
1442,0.0015007503751875936,4.0120280601242526e-06,0.0,6.116144136746956e-94
1443,0.0015007503751875936,0.0,0.0,5.592396765263578e-102
1444,0.01250625312656328,6.935210224119584e-05,0.05578879954458122,4.304509114695384e-85
1445,0.0,0.0,0.0,2.5206463634699766e-108
1446,0.0,0.0,0.0,2.5206463634699766e-108
1447,0.0,0.0,0.0,2.5206463634699766e-108
1448,0.0,0.0,0.0,2.5206463634699766e-108
1449,0.013506753376688344,2.8490209652643377e-05,0.05069530012321774,2.099011704996758e-90
1450,0.0,0.0,0.0,2.5206463634699766e-108
1451,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1452,0.00400200100050025,0.00012720629186890593,0.013377926421404682,3.3414570672449885e-100
1453,0.002001000500250125,4.004004004004004e-06,0.0,6.124891503260496e-97
1454,0.007503751875937968,7.569490549613881e-05,0.0,1.8761458879066748e-64
1455,0.002001000500250125,2.002002002002002e-06,0.0,1.403899198598238e-103
1456,0.0015007503751875936,0.0,0.0,3.2855390483177676e-100
1457,0.01250625312656328,0.00013544628786693673,0.0,7.022467988184449e-55
1458,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1459,0.0,0.0,0.0,2.5206463634699766e-108
1460,0.0010005002501250625,0.0,0.0,1.5058785999743613e-98
1461,0.0,0.0,0.0,2.5206463634699766e-108
1462,0.00400200100050025,7.210108659384022e-07,0.0,1.403899198598238e-103
1463,0.0,0.0,0.0,2.5206463634699766e-108
1464,0.0,0.0,0.0,2.5206463634699766e-108
1465,0.0025012506253126563,4.004004004004004e-06,0.0,5.591804413368157e-102
1466,0.0,0.0,0.0,2.5206463634699766e-108
1467,0.010005002501250625,0.0003491095455579312,0.08145780051150896,9.529667749359962e-57
1468,0.0,0.0,0.0,2.5206463634699766e-108
1469,0.0,0.0,0.0,2.5206463634699766e-108
1470,0.0,0.0,0.0,2.5206463634699766e-108
1471,0.0015007503751875936,4.2023648698197516e-07,0.0,1.7552403183725265e-38
1472,0.0,0.0,0.0,2.5206463634699766e-108
1473,0.0,0.0,0.0,2.5206463634699766e-108
1474,0.0010005002501250625,0.0,0.09165961226217405,5.7338299479895475e-06
1475,0.002001000500250125,6.339673006339672e-06,0.0,3.0785372938004904e-98
1476,0.007003501750875437,7.051404705094873e-05,0.0,1.87492946441817e-71
1477,0.010005002501250625,0.00034406882740774556,0.0,1.5644339645776835e-60
1478,0.0,0.0,0.0,2.5206463634699766e-108
1479,0.0,0.0,0.0,2.5206463634699766e-108
1480,0.002001000500250125,1.101101101101101e-05,0.0,3.285533124798815e-100
1481,0.002001000500250125,0.0,0.0,2.5206463634699766e-108
1482,0.0,0.0,0.0,2.5206463634699766e-108
1483,0.0,0.0,0.0,2.5206463634699766e-108
1484,0.0,0.0,0.0,2.5206463634699766e-108
1485,0.0,0.0,0.0,2.5206463634699766e-108
1486,0.0,0.0,0.0,2.5206463634699766e-108
1487,0.0,0.0,0.0,2.5206463634699766e-108
1488,0.013006503251625811,1.9246542625167006e-05,0.0,1.0294688296230023e-92
1489,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1490,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1491,0.0,0.0,0.0,2.5206463634699766e-108
1492,0.0,0.0,0.0,2.5206463634699766e-108
1493,0.0,0.0,0.0,2.5206463634699766e-108
1494,0.010005002501250625,0.0002463035022518994,0.0,1.1954116672172117e-59
1495,0.0,0.0,0.0,2.5206463634699766e-108
1496,0.0,0.0,0.0,2.5206463634699766e-108
1497,0.0,0.0,0.0,2.5206463634699766e-108
1498,0.0025012506253126563,8.191365543092051e-07,0.0,4.557062125856448e-54
1499,0.006003001500750374,9.880906247179876e-06,0.0,1.99321476696147e-29
1500,0.013506753376688344,0.00010027501683900763,0.08992939427722035,3.982375428575302e-42
1501,0.0010005002501250625,3.0030030030030026e-06,0.0,1.7919735852572723e-96
1502,0.005502751375687844,1.2136798044657122e-06,0.0,2.0593074539984932e-88
1503,0.0,0.0,0.0,2.5206463634699766e-108
1504,0.01650825412706353,0.00020111513959280287,0.0983671060397403,7.326765529702828e-34
1505,0.0,0.0,0.0,2.5206463634699766e-108
1506,0.0,0.0,0.0,2.5206463634699766e-108
1507,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1508,0.0,0.0,0.0,2.5206463634699766e-108
1509,0.010505252626313155,3.403752699613994e-05,0.10582148829431438,1.440910025735672e-25
1510,0.0,0.0,0.0,2.5206463634699766e-108
1511,0.003001500750375187,1.81258102395818e-05,0.038801655234964004,8.02031237600829e-81
1512,0.0,0.0,0.0,2.5206463634699766e-108
1513,0.0,0.0,0.0,2.5206463634699766e-108
1514,0.006003001500750374,6.665605668912534e-05,0.06103068622903596,4.0798957207456555e-72
1515,0.0010005002501250625,0.0,0.0,3.2855390483177676e-100
1516,0.0,0.0,0.0,2.5206463634699766e-108
1517,0.0,0.0,0.0,2.5206463634699766e-108
1518,0.013006503251625811,0.0001209250538552047,0.07767414093042066,9.650631769244173e-46
1519,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1520,0.0,0.0,0.0,2.5206463634699766e-108
1521,0.009504752376188093,0.00018212048900232935,0.0,1.262747433891474e-36
1522,0.003001500750375187,5.577700469848936e-05,0.01426978818283166,1.2249946572624682e-96
1523,0.0,0.0,0.0,2.5206463634699766e-108
1524,0.0,0.0,0.0,2.5206463634699766e-108
1525,0.0,0.0,0.0,2.5206463634699766e-108
1526,0.002001000500250125,1.1678345011678342e-06,0.0,7.049239620080134e-104
1527,0.0,0.0,0.0,2.5206463634699766e-108
1528,0.0,0.0,0.0,2.5206463634699766e-108
1529,0.01650825412706353,0.00021892539586443308,0.12040133779264213,9.97372424263142e-08
1530,0.0,0.0,0.0,2.5206463634699766e-108
1531,0.0050025012506253125,0.0,0.0033444816053511705,5.948725417789145e-106
1532,0.0015007503751875936,0.0,0.0,7.049239620080134e-104
1533,0.003001500750375187,2.002002002002002e-07,0.0,1.5710440612816693e-98
1534,0.005502751375687844,0.00014819845722405958,0.0,1.8416036055657723e-51
1535,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1536,0.012006003001500749,1.4333680195217096e-05,0.0,7.554806080495363e-84
1537,0.0,0.0,0.0,2.5206463634699766e-108
1538,0.0,0.0,0.0,2.5206463634699766e-108
1539,0.0,0.0,0.0,2.5206463634699766e-108
1540,0.0,0.0,0.0,2.5206463634699766e-108
1541,0.0,0.0,0.0,2.5206463634699766e-108
1542,0.0,0.0,0.0,2.5206463634699766e-108
1543,0.0,0.0,0.0,2.5206463634699766e-108
1544,0.0,0.0,0.0,2.5206463634699766e-108
1545,0.0,0.0,0.0,2.5206463634699766e-108
1546,0.018009004502251125,0.0004551446630206778,0.11577606058720057,2.5241980472925195e-24
1547,0.0,0.0,0.0,2.5206463634699766e-108
1548,0.0,0.0,0.0,2.5206463634699766e-108
1549,0.0,0.0,0.0,2.5206463634699766e-108
1550,0.011005502751375688,3.39704478255309e-05,0.0,2.861566664695038e-69
1551,0.00400200100050025,3.1591824353005647e-05,0.0,3.481211368848025e-49
1552,0.015507753876938469,6.798719077304914e-05,0.09207428588750012,9.44940621115947e-41
1553,0.0,0.0,0.0,2.5206463634699766e-108
1554,0.0,0.0,0.0,2.5206463634699766e-108
1555,0.0025012506253126563,5.1912915418017575e-08,0.0,2.805041340729034e-88
1556,0.015507753876938469,0.0001485814781711919,0.11460867216839435,7.25443753013174e-10
1557,0.004502251125562781,6.607764037865501e-06,0.09903100971011125,3.0433885147312956e-20
1558,0.0,0.0,0.0,2.5206463634699766e-108
1559,0.0,0.0,0.0,2.5206463634699766e-108
1560,0.0025012506253126563,3.783426721116842e-05,0.06474916387959866,3.506511300796045e-69
1561,0.0,0.0,0.0,2.5206463634699766e-108
1562,0.0,0.0,0.0,2.5206463634699766e-108
1563,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1564,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1565,0.011505752876438218,8.462700186925422e-05,0.0,6.581227116540907e-55
1566,0.0,0.0,0.0,2.5206463634699766e-108
1567,0.0,0.0,0.0,2.5206463634699766e-108
1568,0.0010005002501250625,0.0,0.0,5.948725417789145e-106
1569,0.0,0.0,0.0,2.5206463634699766e-108
1570,0.002001000500250125,1.201201201201201e-05,0.0,5.592396765263578e-102
1571,0.009004502251125562,0.0002520782990915172,0.08500270087002493,7.727320013281492e-60
1572,0.0,0.0,0.0,2.5206463634699766e-108
1573,0.0,0.0,0.0,2.5206463634699766e-108
1574,0.0050025012506253125,0.00018474678853249086,0.0,5.273901625440847e-93
1575,0.009004502251125562,0.00019625346241063617,0.0,7.65543494457629e-66
1576,0.0,0.0,0.0,2.5206463634699766e-108
1577,0.0010005002501250625,0.0,0.0,5.948725417789145e-106
1578,0.0035017508754377185,7.33150365748896e-06,0.0,6.442328520749573e-97
1579,0.0,0.0,0.0,2.5206463634699766e-108
1580,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1581,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1582,0.0,0.0,0.0,2.5206463634699766e-108
1583,0.011505752876438218,0.0003551237351851027,0.0794314381270903,9.882977551064573e-55
1584,0.01650825412706353,0.0003023293040045918,0.10738867898683895,4.778324411284221e-30
1585,0.002001000500250125,1.3346680013346678e-06,0.0,7.914174987780639e-91
1586,0.0005002501250625312,0.0,0.0,6.990004430538594e-104
1587,0.005502751375687844,4.930327008118164e-05,0.0,1.125350382974896e-101
1588,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1589,0.0,0.0,0.0,2.5206463634699766e-108
1590,0.014007003501750874,0.00014041183864180545,0.11271899238596741,1.1019839421262425e-20
1591,0.0,0.0,0.0,2.5206463634699766e-108
1592,0.010005002501250625,0.0003491095455579312,0.08145780051150896,9.529667749359962e-57
1593,0.0,0.0,0.0,2.5206463634699766e-108
1594,0.0,0.0,0.0,2.5206463634699766e-108
1595,0.0035017508754377185,5.577700469848936e-05,0.010945576162967466,6.462026087483094e-100
1596,0.002001000500250125,0.0,0.0,2.106147584395068e-95
1597,0.015507753876938469,0.00015334604917269728,0.11168847355722862,1.3695783644003632e-21
1598,0.0010005002501250625,0.0,0.0,5.948725417789145e-106
1599,0.0,0.0,0.0,2.5206463634699766e-108
1600,0.0,0.0,0.0,2.5206463634699766e-108
1601,0.0,0.0,0.0,2.5206463634699766e-108
1602,0.0,0.0,0.0,2.5206463634699766e-108
1603,0.011505752876438218,0.0005709706796820337,0.0848492264186856,8.912166569071774e-63
1604,0.0,0.0,0.0,2.5206463634699766e-108
1605,0.0,0.0,0.0,2.5206463634699766e-108
1606,0.0015007503751875936,6.68671343354042e-06,0.0,3.285539048317766e-100
1607,0.002001000500250125,0.0,0.0,6.990004430538594e-104
1608,0.009004502251125562,1.9780706166261212e-05,0.0,1.313307615220828e-75
1609,0.0,0.0,0.0,2.5206463634699766e-108
1610,0.009004502251125562,9.366040442407117e-05,0.0,1.5815572226408008e-31
1611,0.003001500750375187,2.3653696282422566e-05,0.0,2.2271712798796567e-95
1612,0.0,0.0,0.0,2.5206463634699766e-108
1613,0.0010005002501250625,0.0,0.0,6.990004430538594e-104
1614,0.0,0.0,0.0,2.5206463634699766e-108
1615,0.004502251125562781,1.5731275216370068e-05,0.0,1.8318119259946553e-92
1616,0.0,0.0,0.0,2.5206463634699766e-108
1617,0.0,0.0,0.0,2.5206463634699766e-108
1618,0.0005002501250625312,0.0,0.0,6.990004430538594e-104
1619,0.007503751875937968,1.4397458709173288e-07,0.12159066808059385,0.08297863192308821
1620,0.011005502751375688,9.735919009795036e-05,0.0,7.780954737908494e-71
1621,0.0025012506253126563,0.0,0.0,2.5206463634699766e-108
1622,0.0,0.0,0.0,2.5206463634699766e-108
1623,0.0,0.0,0.0,2.5206463634699766e-108
1624,0.0,0.0,0.0,2.5206463634699766e-108
1625,0.0005002501250625312,0.0,0.0,1.5053333400546323e-98
1626,0.016008004002001,0.0002623696286264493,0.09846819046915133,1.1575261520817984e-35
1627,0.0,0.0,0.0,2.5206463634699766e-108
1628,0.0,0.0,0.0,2.5206463634699766e-108
1629,0.0,0.0,0.0,2.5206463634699766e-108
1630,0.0,0.0,0.0,2.5206463634699766e-108
1631,0.0,0.0,0.0,2.5206463634699766e-108
1632,0.0,0.0,0.0,2.5206463634699766e-108
1633,0.007503751875937968,1.774279152189039e-05,0.0,6.684523740297102e-47
1634,0.006003001500750374,1.9191340463270288e-05,0.0,3.283629983651898e-92
1635,0.0,0.0,0.0,2.5206463634699766e-108
1636,0.0,0.0,0.0,2.5206463634699766e-108
1637,0.004502251125562781,9.417637799516243e-05,0.0,2.1576958035094778e-63
1638,0.0,0.0,0.0,2.5206463634699766e-108
1639,0.00400200100050025,5.500455608761954e-06,0.04397595158464724,1.2814347208673905e-75
1640,0.0,0.0,0.0,2.5206463634699766e-108
1641,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1642,0.0,0.0,0.0,2.5206463634699766e-108
1643,0.0,0.0,0.0,2.5206463634699766e-108
1644,0.00400200100050025,2.790127926158376e-06,0.03685897435897436,7.581849161130589e-92
1645,0.0,0.0,0.0,2.5206463634699766e-108
1646,0.0015007503751875936,0.0,0.0,7.049239620080134e-104
1647,0.0,0.0,0.0,2.5206463634699766e-108
1648,0.00400200100050025,0.0,0.11951603383828448,0.01315536758278153
1649,0.0,0.0,0.0,2.5206463634699766e-108
1650,0.0,0.0,0.0,2.5206463634699766e-108
1651,0.0,0.0,0.0,2.5206463634699766e-108
1652,0.0,0.0,0.0,2.5206463634699766e-108
1653,0.0,0.0,0.0,2.5206463634699766e-108
1654,0.0,0.0,0.0,2.5206463634699766e-108
1655,0.0,0.0,0.0,2.5206463634699766e-108
1656,0.011505752876438218,0.00017284372133322516,0.1188991928179798,6.042439467178413e-13
1657,0.01700850425212606,0.0003353117893180195,0.11579756482488492,5.2910422777762406e-11
1658,0.011005502751375688,0.000161139471413216,0.11615096679882168,7.582664116010819e-14
1659,0.0,0.0,0.0,2.5206463634699766e-108
1660,0.0,0.0,0.0,2.5206463634699766e-108
1661,0.0,0.0,0.0,2.5206463634699766e-108
1662,0.0025012506253126563,2.1021021021021015e-05,0.0,1.570484881092396e-98
1663,0.015507753876938469,0.00032270135116927736,0.09583602260947799,3.4517101822333234e-38
1664,0.0,0.0,0.0,2.5206463634699766e-108
1665,0.0035017508754377185,0.0,0.0,1.3031700259713575e-99
1666,0.0,0.0,0.0,2.5206463634699766e-108
1667,0.0015007503751875936,0.0,0.0,5.948725417789145e-106
1668,0.0,0.0,0.0,2.5206463634699766e-108
1669,0.005502751375687844,1.727506607923266e-05,0.0,2.8814053023016256e-77
1670,0.0,0.0,0.0,2.5206463634699766e-108
1671,0.007503751875937968,0.00014677852799875905,0.0,1.0412388719174794e-44
1672,0.0,0.0,0.0,2.5206463634699766e-108
1673,0.010505252626313155,0.00020818861363571393,0.11232497349218941,8.849350727267231e-20
1674,0.0,0.0,0.0,2.5206463634699766e-108
1675,0.0010005002501250625,0.0,0.0,7.049239620080134e-104
1676,0.01250625312656328,4.823243841726667e-05,0.06461790875244526,2.8972316061985616e-83
1677,0.0,0.0,0.0,2.5206463634699766e-108
1678,0.016008004002001,0.00014717836245797353,0.12000699402159963,5.236539626680939e-07
1679,0.009504752376188093,0.0001839578956033409,0.0,3.390027235609903e-69
1680,0.0025012506253126563,0.0,0.0,7.049239620080134e-104
1681,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1682,0.0,0.0,0.0,2.5206463634699766e-108
1683,0.006003001500750374,0.00010536056176312965,0.10182396483631699,6.63332453802527e-19
1684,0.0,0.0,0.0,2.5206463634699766e-108
1685,0.010005002501250625,0.00010390626073456125,0.0,4.024263141864575e-48
1686,0.0,0.0,0.0,2.5206463634699766e-108
1687,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1688,0.0,0.0,0.0,2.5206463634699766e-108
1689,0.0,0.0,0.0,2.5206463634699766e-108
1690,0.0,0.0,0.0,2.5206463634699766e-108
1691,0.007003501750875437,0.00010495282390326718,0.11305289933581422,5.311324915809418e-10
1692,0.0035017508754377185,0.00010110955312960254,0.0,3.655983225827435e-58
1693,0.0,0.0,0.0,2.5206463634699766e-108
1694,0.0025012506253126563,3.3366700033366694e-07,0.0,1.5699466701602218e-98
1695,0.0,0.0,0.0,2.5206463634699766e-108
1696,0.0,0.0,0.0,2.5206463634699766e-108
1697,0.0,0.0,0.0,2.5206463634699766e-108
1698,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1699,0.0,0.0,0.0,2.5206463634699766e-108
1700,0.0,0.0,0.0,2.5206463634699766e-108
1701,0.0,0.0,0.0,2.5206463634699766e-108
1702,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1703,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1704,0.0,0.0,0.0,2.5206463634699766e-108
1705,0.0,0.0,0.0,2.5206463634699766e-108
1706,0.002001000500250125,0.0,0.0,2.1712680336198912e-41
1707,0.006503251625812906,1.881316837652212e-05,0.0,9.485417787510156e-45
1708,0.0,0.0,0.0,2.5206463634699766e-108
1709,0.006003001500750374,1.740659845487387e-05,0.0,4.486349654501251e-91
1710,0.010005002501250625,0.0007771443924580166,0.08280232353458897,5.533212472423471e-61
1711,0.0,0.0,0.0,2.5206463634699766e-108
1712,0.0,0.0,0.0,2.5206463634699766e-108
1713,0.0080040020010005,3.710146049303007e-05,0.0,2.621716634753814e-35
1714,0.01650825412706353,0.00037784855836400414,0.10473874904652936,1.9793847505145607e-29
1715,0.0,0.0,0.0,2.5206463634699766e-108
1716,0.015507753876938469,0.00021402385682801523,0.10551912488498778,8.112683889825581e-29
1717,0.0005002501250625312,0.0,0.0,7.756909807828959e-91
1718,0.0,0.0,0.0,2.5206463634699766e-108
1719,0.01650825412706353,0.0003989726646042294,0.09530054519631648,6.425456552618915e-43
1720,0.0,0.0,0.0,2.5206463634699766e-108
1721,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1722,0.0,0.0,0.0,2.5206463634699766e-108
1723,0.004502251125562781,7.846358313455436e-07,0.0,2.497934384469577e-35
1724,0.0,0.0,0.0,2.5206463634699766e-108
1725,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1726,0.0010005002501250625,1.0030070150310631e-06,0.0,6.990004430538594e-104
1727,0.00850425212606303,6.083999429960125e-05,0.0,2.704214436458414e-64
1728,0.0,0.0,0.0,2.5206463634699766e-108
1729,0.002001000500250125,0.0,0.0,7.049239620080134e-104
1730,0.0,0.0,0.0,2.5206463634699766e-108
1731,0.014507253626813406,5.1454431843065395e-05,0.11384623033515567,3.852909085568418e-09
1732,0.0,0.0,0.0,2.5206463634699766e-108
1733,0.0,0.0,0.0,2.5206463634699766e-108
1734,0.0,0.0,0.0,2.5206463634699766e-108
1735,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1736,0.00400200100050025,8.246643089482333e-06,0.0,4.3899866347361304e-95
1737,0.0,0.0,0.0,2.5206463634699766e-108
1738,0.0,0.0,0.0,2.5206463634699766e-108
1739,0.0,0.0,0.0,2.5206463634699766e-108
1740,0.0,0.0,0.0,2.5206463634699766e-108
1741,0.0050025012506253125,0.00039097237660245295,0.0,4.566557114413388e-55
1742,0.0,0.0,0.0,2.5206463634699766e-108
1743,0.0,0.0,0.0,2.5206463634699766e-108
1744,0.0,0.0,0.0,2.5206463634699766e-108
1745,0.004502251125562781,3.6087877876495096e-07,0.0,3.745835010366296e-21
1746,0.007503751875937968,1.4397458709173288e-07,0.12153138447840926,0.0698544332481852
1747,0.0,0.0,0.0,2.5206463634699766e-108
1748,0.0,0.0,0.0,2.5206463634699766e-108
1749,0.0,0.0,0.0,2.5206463634699766e-108
